,date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address
129,2022-03-21 13:40:20,5.64,1.1,6.2,EUR,master_card,Greg Tran,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
130,2022-03-25 03:08:49,5.64,1.1,6.2,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
131,2022-03-26 15:24:85,5.64,1.1,6.2,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
132,2022-03-26 15:24:70,5.64,1.1,6.2,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
133,2022-06-11 00:00:00,5.64,1.1,6.2,EUR,master_card,Jessica Myrick,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
134,2022-05-02 00:00:00,5.64,1.1,6.2,EUR,master_card,Logan Currie,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
135,2022-08-05 00:00:00,5.72,2.26,3.9,EUR,visa,Ivan Gibson,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
136,2022-07-29 00:00:00,6.0,10.45,16.45,EUR,cash,Artworper Keres,Pizza,Pizza Belgium,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
137,2022-07-28 00:00:00,6.0,9.11,6.0,EUR,master_card,Brian Moss,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
138,2022-08-17 00:00:00,6.0,10.45,16.45,EUR,master_card,Brian Stugart,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
139,2022-06-13 00:00:00,6.0,9.11,6.0,EUR,master_card,Bruce Stewart,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
140,2022-07-15 00:00:00,6.0,10.45,16.45,EUR,master_card,Bryan Davis,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
141,2022-07-30 00:00:00,6.0,9.11,6.0,EUR,cash,Cynthia Delaney,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
142,2022-09-12 00:00:00,6.0,10.45,16.45,EUR,cash,Cynthia Voltz,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
143,2022-08-13 00:00:00,6.0,9.11,6.0,EUR,visa,Dave Hallsten,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
144,2022-07-17 00:00:00,6.0,10.45,16.45,EUR,visa,Dean percer,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
145,2022-05-06 00:00:00,6.0,9.11,6.0,EUR,visa,Eric Hoffmann,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
146,2022-05-12 00:00:00,6.0,10.45,16.45,EUR,visa,Eric Hoffmann,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
147,2022-07-20 00:00:00,6.0,9.11,6.0,EUR,visa,Erica Hernandez,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
148,2022-07-21 00:00:00,6.0,10.45,16.45,EUR,visa,Erica Smith,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
149,2022-07-23 00:00:00,6.0,9.11,6.0,EUR,master_card,Greg Maxwell,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
150,2022-07-25 00:00:00,6.0,9.11,6.0,EUR,master_card,Greg Maxwell,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
151,2022-08-01 00:00:00,6.0,9.11,6.0,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
152,2022-08-15 00:00:00,6.0,9.11,6.0,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
153,2022-08-10 00:00:00,6.0,9.11,6.0,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
154,2022-08-12 00:00:00,6.0,9.11,6.0,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
155,2022-08-14 00:00:00,6.0,10.45,16.45,EUR,master_card,Heather Kirkland,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
156,2022-06-17 00:00:00,6.0,10.45,16.45,EUR,cash,Jim Mitchum,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
157,2022-06-21 00:00:00,6.0,9.11,6.0,EUR,visa,Joseph Holt,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
158,2022-08-06 00:00:00,6.0,10.45,16.45,EUR,visa,Joseph Holt,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
159,2022-08-03 00:00:00,6.0,9.11,6.0,EUR,visa,Laurel Elliston,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
160,2022-06-25 00:00:00,6.0,10.45,16.45,EUR,master_card,Matt Collister,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
161,2022-07-16 00:00:00,6.0,10.45,16.45,EUR,master_card,Matt Collister,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
162,2022-06-29 00:00:00,6.0,10.45,16.45,EUR,master_card,Matt Collister,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
163,2022-07-03 00:00:00,6.0,10.45,16.45,EUR,master_card,Matt Hagelstein,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
164,2022-07-09 00:00:00,6.0,10.45,16.45,EUR,master_card,Matthew Clasen,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
165,2022-07-10 00:00:00,6.0,10.45,16.45,EUR,master_card,Matthew Clasen,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
166,2022-07-11 00:00:00,6.0,10.45,16.45,EUR,visa,Roy Collins,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
167,2022-08-18 00:00:00,6.0,9.11,6.0,EUR,master_card,Sanjit Engle,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
168,2022-03-26 15:23:54,6.0,9.11,6.0,EUR,master_card,Sanjit Engle,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
169,2022-03-26 15:23:56,6.0,10.45,16.45,EUR,master_card,Sanjit Engle,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
170,2022-12-20 00:00:00,6.0,9.11,6.0,EUR,visa,Stephanie Phelps,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
171,2018-01-11 00:00:08,6.0,9.11,6.0,EUR,visa,Stephanie Phelps,"museum,library,tourist_attraction",El Casón del Buen Retiro,"C. de Alfonso XII, 28, 28014 Madrid, España"
172,2022-03-26 15:23:58,6.37,1.28,3.64,EUR,cash,Becky Martin,footwear,CALLAGHAN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
173,2022-03-26 15:24:101,6.37,1.28,3.64,EUR,visa,Becky Martin,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
174,2022-03-26 15:24:106,6.37,1.28,7.65,EUR,master_card,Brian Moss,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
175,2021-11-28 19:23:31,6.37,1.28,7.65,EUR,master_card,Brian Moss,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
176,2022-03-26 15:24:110,6.37,1.28,3.64,EUR,master_card,Brian Moss,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
177,2022-03-26 15:24:104,6.37,1.28,7.65,EUR,master_card,Bryan Davis,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
178,2022-03-26 15:23:68,6.37,1.28,3.64,EUR,master_card,Bryan Davis,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
179,2022-03-26 15:23:72,6.37,1.28,7.65,GBP,cash,Cristina Hernandez,accessories,Benugo @ British Museum,"Great Russell Street
London, WC16 3DG"
180,2022-03-26 15:24:107,6.37,1.28,3.64,EUR,cash,Cynthia Arntzen,sportswear,GEOGRAPHICAL NORWAY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
181,2022-03-26 15:24:03,6.37,1.28,7.65,EUR,cash,Cynthia Delaney,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
182,2022-03-26 15:24:06,6.37,1.28,3.64,EUR,visa,Dave Hallsten,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
183,2021-10-13 00:00:00,6.37,1.28,7.65,EUR,visa,David Bremer,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
184,2022-03-26 15:23:60,6.37,1.28,3.64,EUR,visa,Eric Hoffmann,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
185,2022-03-26 15:23:62,6.37,1.28,7.65,EUR,visa,Eric Hoffmann,Restaurant,CASA CARMEN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
186,2022-03-26 15:23:64,6.37,1.28,3.64,EUR,visa,Erin Ashbrook,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
187,2022-03-26 15:23:66,6.37,1.28,7.65,EUR,visa,Erin Ashbrook,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
188,2022-03-26 15:23:67,6.37,1.28,3.64,EUR,master_card,Grant Thornton,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
189,2022-03-26 15:24:103,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
190,2022-03-26 15:24:109,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
191,2022-03-26 15:23:52,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
192,2022-03-26 15:23:53,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
193,2022-03-26 15:24:102,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
194,2022-05-04 00:00:00,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
195,2018-01-11 00:00:06,6.37,1.28,3.64,EUR,master_card,Greg Guthrie,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
196,2018-01-11 00:00:07,6.37,1.28,3.64,EUR,master_card,Greg Matthias,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
197,2022-03-26 15:23:73,6.37,1.28,3.64,EUR,master_card,Greg Matthias,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
198,2022-03-26 15:24:111,6.37,1.28,3.64,EUR,master_card,Greg Matthias,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
199,2022-03-26 15:23:74,6.37,1.28,3.64,EUR,master_card,Greg Maxwell,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
200,2022-03-26 15:23:75,6.37,1.28,7.65,EUR,master_card,Guy Armstrong,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
201,2018-01-11 00:00:09,6.37,1.28,7.65,EUR,master_card,Guy Armstrong,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
202,2018-01-11 00:00:10,6.37,1.28,7.65,EUR,master_card,Guy Armstrong,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
203,2018-01-11 00:00:11,6.37,1.28,7.65,EUR,master_card,Guy Armstrong,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
204,2021-12-11 00:00:00,6.37,1.28,7.65,EUR,master_card,Guy Phonely,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
205,2021-12-14 00:00:00,6.37,1.28,7.65,EUR,master_card,Guy Phonely,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
206,2021-12-20 00:00:00,6.37,1.28,3.64,EUR,visa,Joseph Holt,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
207,2022-03-26 15:24:105,6.37,1.28,3.64,EUR,visa,Joseph Holt,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
208,2022-03-26 15:23:71,6.37,1.28,7.65,EUR,visa,Joseph Holt,mixed clothing,NAUTICA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
209,2022-03-26 15:24:10,6.37,1.28,3.64,EUR,visa,Kelly Lampkin,Restaurant,CASA CARMEN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
210,2022-03-26 15:24:100,6.37,1.28,3.64,EUR,visa,Kelly Lampkin,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
211,2022-03-26 15:23:69,6.37,1.28,7.65,EUR,visa,Kelly Lampkin,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
212,2022-03-26 15:23:70,6.37,1.28,7.65,EUR,visa,Max Jones,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
213,2021-12-28 19:23:61,6.37,1.28,7.65,EUR,visa,Michael Stewart,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
214,2021-12-28 19:23:62,6.37,1.28,3.64,EUR,visa,Rob Williams,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
215,2022-03-26 15:24:86,6.37,1.28,3.64,EUR,visa,Rob Williams,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
216,2018-01-11 00:00:12,6.37,1.28,3.64,EUR,visa,Victoria Wilson,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
217,2018-01-11 00:00:28,6.37,1.28,3.64,EUR,visa,Victoria Wilson,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
218,2018-01-11 00:00:20,6.37,1.28,3.64,USD,visa,Victoria Wilson,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
219,2018-01-11 00:00:22,6.37,1.28,3.64,USD,visa,Victoria Wilson,Grocery,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
220,2018-01-11 00:00:18,6.72,3.26,4.9,EUR,visa,Ivan Gibson,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
221,2018-01-11 00:00:23,7.25,2.12,7.25,EUR,master_card,Brian Moss,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
222,2018-01-11 00:00:19,7.25,2.12,7.25,EUR,master_card,Brian Moss,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
223,2018-01-11 00:00:15,7.25,2.12,7.25,EUR,master_card,Bryan Mills,footwear,CALLAGHAN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
224,2018-01-11 00:00:16,7.25,2.12,7.25,EUR,cash,Cynthia Delaney,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
225,2018-01-11 00:00:24,7.25,2.12,7.25,EUR,visa,David Bremer,women's clothing,JAVIER SIMORRA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
226,2018-01-11 00:00:25,7.25,2.12,7.25,EUR,visa,Eric Hoffmann,mixed clothing,CITEES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
227,2018-01-11 00:00:26,7.25,2.12,7.25,EUR,visa,Erin Ashbrook,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
228,2018-01-11 00:00:27,7.25,2.12,7.25,EUR,master_card,Greg Tran,sportswear,TIMBERLAND,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
229,2018-01-11 00:00:21,7.25,2.12,7.25,EUR,master_card,Greg Tran,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
230,2018-01-11 00:00:17,7.25,2.12,7.25,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
231,2018-01-11 00:00:13,7.25,2.12,7.25,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
232,2018-01-11 00:00:14,7.25,2.12,7.25,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
233,2021-11-28 19:23:16,7.25,2.12,7.25,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
234,2022-03-21 13:40:02,7.25,2.12,7.25,EUR,visa,Jonathan Doherty,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
235,2022-03-21 13:40:03,7.25,2.12,7.25,EUR,master_card,Sample Company A,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
236,2022-03-21 13:40:04,7.25,2.12,7.25,EUR,visa,Victoria Wilson,cosmetic,PRIMOR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
237,2022-03-21 13:40:08,7.25,2.12,7.25,EUR,visa,Victoria Wilson,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
238,2018-01-11 00:00:30,7.25,2.12,7.25,USD,visa,Victoria Wilson,drugstore,Walgreens,"1935 N Power Rd, Mesa, AZ, 85205, US"
239,2019-01-10 16:59:52,7.45,0.75,8.2,USD,visa,Bill Eplett,mixed clothing,SALSA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
240,2018-03-05 00:00:00,7.45,0.75,8.2,USD,visa,Bill Eplett,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
241,2018-05-26 14:43:11,7.45,0.75,8.2,USD,visa,Bill Eplett,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
242,2018-07-31 10:25:00,7.45,0.75,8.2,EUR,master_card,Brian Moss,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
